_id,author_name,cover_type,name,num_page,price,provider,publisher,release_year,size,url,weight
629cf7ab56a95be487d0094d,Nhiều tác giả,Bìa mềm,100 Chuyện Kỳ Lạ Về Các Nước Trên Thế Giới,,80.000,Savina,Văn học,2016, (cm),https://book365.vn/sach/1143194_100-chuyen-ky-la-ve-cac.html,500 (g)
629cf7ab56a95be487d0094f,Ngụy Hữu Tâm,Bìa mềm,Cẩm Nang Về Chứng Rối Loạn Tăng Động Giảm Chú Ý,248,61.000,Mr.,Y học,2015, (cm),https://book365.vn/sach/575388_cam-nang-ve-chung-roi-loan.html,100 (g)
629cf7ab56a95be487d00954,Sara Imas,Bìa mềm,"Sách - Vô Cùng Tàn Nhẫn, Vô Cùng Yêu Thương 189K - Tập 1 (Tái Bản 2021)",,189.000,Nhà sách Alpha Books,Dân Trí,2021,21x14x4 (cm),https://book365.vn/sach/1098570_sach-vo-cung-tan-nhan.html,500 (g)
629cf7ab56a95be487d00957,Anna Marianis,Bìa mềm,Nhà tiên tri Vanga và vũ trụ huyền bí,344,99.000,Thái Hà Books,Thế Giới,2019, (cm),https://book365.vn/sach/411097_nha-tien-tri-vanga-va-vu-tru.html,500 (g)
629cf7ab56a95be487d0096c,Randy Pausch,Bìa mềm,Bài giảng cuối cùng,316,109.000,Hải Đăng Books,Lao Động,2018,20.5x14.5x2 (cm),https://book365.vn/sach/418176_bai-giang-cuoi-cung.html,400 (g)
629cf7ab56a95be487d0096f,Nguyên Phong,Bìa mềm,Muôn Kiếp Nhân Sinh - Tập 2 (Bìa mềm),,268.000,FIRST NEWS,NXB Tổng hợp TP.HCM,,25x20x5 (cm),https://book365.vn/sach/819382_muon-kiep-nhan-sinh-tap.html,700 (g)
629cf7ab56a95be487d00978,PGS. TS. Tạ Thu Cúc,Bìa mềm,Kỹ thuật trồng rau gia vị,164,48.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2019, (cm),https://book365.vn/sach/1111325_ky-thuat-trong-rau-gia-vi.html,200 (g)
629cf7ab56a95be487d0097c,Thầy thuốc ưu tú - BS. Quách Tuấn Vinh,Bìa mềm,Tăng huyết áp kẻ giết người thầm lặng,276,80.000,Mr.,Y học,2021, (cm),https://book365.vn/sach/480603_tang-huyet-ap-ke-giet-nguoi.html,200 (g)
629cf7ab56a95be487d0097e,Osho,Bìa mềm,OSHO - Yêu,352,168.000,Wiselands,NXB Thế Giới,2021, (cm),https://book365.vn/sach/1142738_osho-yeu.html,400 (g)
629cf7ab56a95be487d00985,Chu Châu Bân,Bìa mềm,Người Thành Công Có 1% Cách Nghĩ Khác Bạn,324,80.000,Minh Long Book,Thanh Niên,2016,14.5x20.5 (cm),https://book365.vn/sach/19362_nguoi-thanh-cong-co-1-cach.html,300 (g)
629cf7ab56a95be487d0099d,Donald Robertson - Mai Chí Trung dịch,Bìa mềm,Nghĩ như Hoàng đế La Mã,432,150.000,Nhà xuất bản Trẻ,Trẻ,2021, (cm),https://book365.vn/sach/421676_nghi-nhu-hoang-de-la-ma.html,200 (g)
629cf7ab56a95be487d009a0,Như Nhiên Thích Tánh Tuệ,Bìa mềm,Đường về chân hạnh phúc,304,120.000,Saigon Books,Văn hóa - Văn nghệ,2019,20x15x4 (cm),https://book365.vn/sach/556743_duong-ve-chan-hanh-phuc.html,380 (g)
629cf7ab56a95be487d009a2,Hòa Thượng Hư Vân,Bìa mềm,Đường Mây Trên Đất Hoa,320,118.000,Wiselands,Đà Nẵng,2020, (cm),https://book365.vn/sach/1142640_duong-may-tren-dat-hoa.html,320 (g)
629cf7ab56a95be487d009a4,Tara Westover,Bìa mềm,Được học TB21,448,182.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2021, (cm),https://book365.vn/sach/1111847_duoc-hoc-tb21.html,450 (g)
629cf7ab56a95be487d009b0,Sean Covey,Bìa mềm,7 Thói Quen Của Bạn Trẻ Thành Đạt (khổ lớn),335,128.000,Wiselands,NXB tổng hợp tp HCM,2020,20x14x2 (cm),https://book365.vn/sach/1142592_7-thoi-quen-cua-ban-tre.html,400 (g)
629cf7ab56a95be487d009cb,Triệu Thị Chơi,Bìa mềm,Các món ăn chế biến nhanh,162,40.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2016, (cm),https://book365.vn/sach/1110590_cac-mon-an-che-bien-nhanh.html,300 (g)
629cf7ab56a95be487d009d7,Dương Thanh Hoài,Bìa mềm,An toàn vui chơi - Chuyến dã ngoại nhớ đời,32,50.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2021, (cm),https://book365.vn/sach/1112007_an-toan-vui-choi-chuyen-da.html,200 (g)
629cf7ab56a95be487d009e7,Khánh Ngọc,Bìa mềm,100 bí quyết nuôi dạy con gái thành công TB21,284,99.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2021, (cm),https://book365.vn/sach/1111867_100-bi-quyet-nuoi-day-con.html,300 (g)
629cf7ab56a95be487d009e9,"Sophie Dumoutet, Nguyễn Linh Chi",Bìa mềm,100 bài tập Yoga sau sinh giúp Mẹ đẹp - Con khỏe,248,96.000,Đinh Tị Books,Thanh Niên,2019,14.5x20.5 cm (cm),https://book365.vn/sach/238787_100-bai-tap-yoga-sau-sinh-giup.html,200 (g)
629cf7ab56a95be487d00a07,"Jason Fried, David Heinemeier Hansson",Bìa mềm,Khác Biệt Để Bứt Phá,320,128.000,Wiselands,NXB Tổng Hợp TPHCM,2019, (cm),https://book365.vn/sach/1142688_khac-biet-de-but-pha.html,350 (g)
629cf7ab56a95be487d00a1c,Quốc Hội,Bìa mềm,Bộ Luật Tố Tụng Dân Sự,480,90.000,Nhà sách Dân Hiền,Lao Động,2017,13x19 cm (cm),https://book365.vn/sach/19490_bo-luat-to-tung-dan-su.html,300 (g)
629cf7ab56a95be487d00a44,Minh Nhật,Bìa mềm,Tự học từ vựng Tiếng Nhật cấp tốc theo chủ đề,224,124.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Đồng Nai,2017,19 x 27 (cm),https://book365.vn/sach/123896_tu-hoc-tu-vung-tieng.html,350 (g)
629cf7ab56a95be487d00a4f,Minh Nhật,Bìa mềm,Tập viết chữ Nhật căn bản HIRAGANA,104,59.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Thanh Hóa,2017,19 x 27 (cm),https://book365.vn/sach/132760_tap-viet-chu-nhat-can.html,100 (g)
629cf7ab56a95be487d00a55,Cung Kim Tiến,Bìa mềm,Từ Điển Tài chính Kế toán và ngân hàng Anh Việt - Việt Anh,672,125.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Thanh Niên,2020,10x18 (cm),https://book365.vn/sach/124019_tu-dien-tai-chinh-ke-toan.html,300 (g)
629cf7ab56a95be487d00a5c,Khang Việt,Bìa mềm,Từ Điển Nhật Việt,288,69.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Thanh Niên,2020,10x18 (cm),https://book365.vn/sach/123989_tu-dien-nhat-viet.html,150 (g)
629cf7ab56a95be487d00a6d,Nguyễn Thị Mai Hương,Bìa mềm,99 Tình huống ứng phó khẩn cấp trong đời sống thường ngày ( tái bản lần 1 ),300,85.000,NXB Thông tin và Truyền thông,Thông tin &amp; Truyền thông,2019,14.5x20.5 (cm),https://book365.vn/sach/7785_99-tinh-huong-ung-pho-khan.html,350 (g)
629cf7ab56a95be487d00a77,GS.VS.TSKH. Đái Duy BanPGS.TS.DS. Trần Nhân Thắng,Bìa mềm,"Phòng, chống các bệnh thường gặp trong gia đình bằng thảo dược quanh ta - Tập 3 Tai mũi họng - Răng hàm mặt, Mắt",284,89.000,NXB Thông tin và Truyền thông,Thông tin và Truyền thông,2020,"14,5 x 20,5 (cm)",https://book365.vn/sach/229095_phong-chong-cac-benh-thuong.html,330 (g)
629cf7ab56a95be487d00a79,Bùi Quốc Châu,Bìa mềm,Âm Dương Khí Công,144,35.000,Công ty Văn Hóa Hương Trang,Đà Nẵng,2016,13 x 19 (cm),https://book365.vn/sach/28715_am-duong-khi-cong.html,300 (g)
629cf7ab56a95be487d00a80,Nguyễn Đình Đông,Bìa mềm,CHINH PHỤC ĐỈNH OLYMPIA NGÂN HÀNG CÂU HỎI CÓ ĐÁP ÁN VÀ GIẢI THÍCH LỊCH SỬ,128,108.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHQGHN,2021, (cm),https://book365.vn/sach/1011703_chinh-phuc-dinh-olympia-ngan.html,200 (g)
629cf7ab56a95be487d00aaa,"Keith Ferrazzi , Tahl Raz",Bìa mềm,Đừng bao giờ đi ăn một mình,464,112.000,Wiselands,Trẻ,2021, (cm),https://book365.vn/sach/1142578_dung-bao-gio-di-an-mot.html,488 (g)
629cf7ab56a95be487d00aad,Nhiều Tác Giả,Bìa mềm,Hạt Giống Tâm Hồn 11,176,64.000,Wiselands,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/1142652_hat-giong-tam-hon-11.html,200 (g)
629cf7ab56a95be487d00ab0,Joseph Murphy,Bìa mềm,Sức Mạnh Tiềm Thức,272,128.000,Wiselands,NXB Tổng hợp TP.HCM,2019, (cm),https://book365.vn/sach/1142748_suc-manh-tiem-thuc.html,400 (g)
629cf7ab56a95be487d00ab8,Nhiều Tác Giả,Bìa mềm,Hạt Giống Tâm Hồn 2,143,64.000,Wiselands,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/1142664_hat-giong-tam-hon-2.html,200 (g)
629cf7ab56a95be487d00918,Dương Vũ,Bìa mềm,Khắc phục nhược điểm quyết định thành công,184,82.000,Liên Việt Books,Văn học,2019,16x24 (cm),https://book365.vn/sach/19132_khac-phuc-nhuoc-diem.html,250 (g)
629cf7ab56a95be487d0092e,Tác giả: Rudyard KiplingDịch giả: Lê Hà,Bìa mềm,Sự tích các loài vật,184,36.000,Công ty CP Văn hóa Đông A,Văn học,2020, (cm),https://book365.vn/sach/483103_su-tich-cac-loai-vat.html,300 (g)
629cf7ab56a95be487d00947,Phil Knight,Bìa mềm,Gã nghiện giày - Tự truyện của nhà sáng lập NIKE,452,160.000,Wiselands,Trẻ,2021, (cm),https://book365.vn/sach/1142342_ga-nghien-giay-tu-truyen.html,480 (g)
629cf7ab56a95be487d00999,Lysa TerKeurst,Bìa mềm,"Nghĩ thông suốt, đời nhẹ như mây",304,150.000,Saigon Books,Thế Giới,2019,20x15x3 (cm),https://book365.vn/sach/556715_nghi-thong-suot-doi-nhe.html,380 (g)
629cf7ab56a95be487d009aa,Janusz L. Wisniewski - Nguyễn Thị Thanh Thư dịch,Bìa mềm,Cô đơn trên mạng,576,215.000,Nhà xuất bản Trẻ,Trẻ,2021, (cm),https://book365.vn/sach/421654_co-don-tren-mang.html,500 (g)
629cf7ab56a95be487d009b2,Hoàng Văn Tuấn,Bìa mềm,10 suy nghĩ không bằng 1 hành động,415,75.000,Panda Books,Thanh niên,2016, (cm),https://book365.vn/sach/417617_10-suy-nghi-khong-bang-1-hanh.html,500 (g)
629cf7ab56a95be487d009c7,Nhiều tác giả,Bìa mềm,Các món lẩu dân dã đặc sắc TB18,160,38.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2017, (cm),https://book365.vn/sach/1110612_cac-mon-lau-dan-da-dac.html,300 (g)
629cf7ab56a95be487d009df,Pha Lê,Bìa mềm,Ăn gì cho không độc hại (tạp bút),260,100.000,Nhà xuất bản Trẻ,Trẻ,2021, (cm),https://book365.vn/sach/1071813_an-gi-cho-khong-doc-hai.html,500 (g)
629cf7ab56a95be487d009e0,Kim Nguyệt,Bìa mềm,50 món bánh ngọt đặc sắc TB17,64,40.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2017, (cm),https://book365.vn/sach/1110616_50-mon-banh-ngot-dac-sac.html,200 (g)
629cf7ab56a95be487d009eb,Bộ Y tế,Bìa mềm,Hướng dẫn chẩn đoán và điều trị các bệnh cơ xương khớp,220,90.000,Mr.,Y học,2021, (cm),https://book365.vn/sach/480672_huong-dan-chan-doan-va.html,200 (g)
629cf7ab56a95be487d009f8,Bộ Y tế,Bìa mềm,Hướng dẫn chẩn đoán và điều trị một số bệnh thường gặp ở trẻ em,792,290.000,Mr.,Y học,2018, (cm),https://book365.vn/sach/480676_huong-dan-chan-doan-va.html,1500 (g)
629cf7ab56a95be487d00a1d,Blair Singer,Bìa mềm,Làm chủ giọng nói trong đầu,250,75.000,Wiselands,Trẻ,2021, (cm),https://book365.vn/sach/1142590_lam-chu-giong-noi-trong-dau.html,260 (g)
629cf7ab56a95be487d00a29,Maurice Leblanc/ Thùy Phương,Bìa mềm,Arsène Lupin đối đầu Herlock Sholmès,368,100.000,Công ty CP Văn hóa Đông A,Văn học,2018, (cm),https://book365.vn/sach/482945_arsene-lupin-doi-dau-herlock.html,400 (g)
629cf7ab56a95be487d00a3b,Thu Hương - Hoàng My,Bìa mềm,Cùng con trưởng thành - Cảm xúc của con do bạn quyết định,184,80.000,Liên Việt Books,Văn học,2020,16x24 (cm),https://book365.vn/sach/19180_cung-con-truong-thanh-cam.html,250 (g)
629cf7ab56a95be487d0091f,Ruth Fishel,Bìa mềm,Làm chủ bản thân để thay đổi cuộc sống,184,26.000,Liên Việt Books,Lao Động,,20x12x1 (cm),https://book365.vn/sach/1162568_lam-chu-ban-than-de-thay.html,153 (g)
629cf7ab56a95be487d00927,Lâm Trinh,Bìa mềm,Cẩm Nang An Toàn Cho Con Bạn,124,29.000,Liên Việt Books,VHTT,,20x20x1 (cm),https://book365.vn/sach/1143680_cam-nang-an-toan-cho-con-ban.html,200 (g)
629cf7ab56a95be487d00a3f,Thâm Tuyết,Bìa mềm,Sách - Hiệu Cầm Đồ Số 8,378,88.000,Công ty CP văn hóa Huy Hoàng,Văn Học,2015,13.5x20.5x6 (cm),https://book365.vn/sach/891517_sach-hieu-cam-do-so.html,480 (g)
629cf7ab56a95be487d00928,Nguyễn Phi Vân,Bìa mềm,SÁCH - NYM - Tôi của tương lai (Bìa mềm ) - Tác giả: Nguyễn Phi Vân,392,180.000,Saigon Books,Văn Hóa Văn Nghệ,2020,20x15x5 (cm),https://book365.vn/sach/1141157_sach-nym-toi-cua-tuong.html,800 (g)
629cf7ab56a95be487d00a83,Trịnh Minh Hiệp,Bìa mềm,CHUYÊN ĐỀ BỒI DƯỠNG HỌC SINH GIỎI VẬT LÝ 9,288,188.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Thanh Niên,2021,24x16x1.5 (cm),https://book365.vn/sach/994585_chuyen-de-boi-duong-hoc.html,200 (g)
629cf7ab56a95be487d00934,Lê Minh Tiến,Bìa mềm,Phương Pháp Luận Dân Dã,208,60.000,Nhà xuất bản Tri thức,Tri thức,2018, (cm),https://book365.vn/sach/482831_phuong-phap-luan-dan-da.html,250 (g)
629cf7ab56a95be487d00a89,Đỗ Thị Minh Nguyệt,Bìa mềm,Chuyến phiêu lưu của những bước đi,236,87.000,Đinh Tị Books,Thanh Niên,2018,20.5x14.5x1 (cm),https://book365.vn/sach/997823_chuyen-phieu-luu-cua-nhung.html,200 (g)
629cf7ab56a95be487d0093a,"Adam J. Bock , Gerard George",Bìa mềm,"The Business Model Book: Xây dựng, Thiết kế và Tối ưu Mô hình kinh doanh",264,200.000,Saigon Books,Thế Giới,,15.5x23.5x3 (cm),https://book365.vn/sach/556710_the-business-model-book-xay-dung.html,400 (g)
629cf7ab56a95be487d00a9c,Trần Lê Sơn Ý,Bìa mềm,Sao Con Hỏi Mà Con Kiến Không Trả Lời?,240,84.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2018,25x20x4 (cm),https://book365.vn/sach/1108888_sao-con-hoi-ma-con-kien-khong.html,400 (g)
629cf7ab56a95be487d00aca,Sandrine Dumas Roy &amp; Nicolas Gouny,Bìa mềm,Biết tuốt về đồ ăn: Trứng,35,45.000,Wiselands,Lao động,2018, (cm),https://book365.vn/sach/1142835_biet-tuot-ve-do-an-trung.html,200 (g)
629cf7ab56a95be487d0093c,Tác giả Nguyễn Phi Vân,Bìa mềm,SÁCH - Mở cửa tương lai,284,200.000,Saigon Books,Nhà xuất bản NXB Thế Giới,2021,20x15x3 (cm),https://book365.vn/sach/801527_sach-mo-cua-tuong-lai.html,500 (g)
629cf7ab56a95be487d0093d,Tô Hải Pha,Bìa mềm,TÌNH SỬ TỨ ĐẠI MỸ NHÂN,256000,198.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Hội Nhà Văn,2021, (cm),https://book365.vn/sach/1141109_tinh-su-tu-dai-my-nhan.html,400 (g)
629cf7ab56a95be487d00ada,GS.VS.TSKH. Đái Duy Ban Và Cộng Sự,Bìa mềm,Những phát hiện mới một số hợp chất thiên nhiên có hoạt tính sinh học của các sinh vật sống dưới nước và áp dụng vào chữa một số bệnh đại dịch thế kỷ,248,77.000,Mr.,Y học,2015, (cm),https://book365.vn/sach/480598_nhung-phat-hien-moi-mot.html,130 (g)
629cf7ab56a95be487d0093e,Nam Cao,Bìa mềm,Chí Phèo &amp; Sống mòn,332,98.000,Liên Việt Books,Văn học,2017,"13,5x20,5 (cm)",https://book365.vn/sach/19097_chi-pheo-song-mon.html,350 (g)
629cf7ab56a95be487d00adc,Nguyễn Huy Dung,Bìa mềm,Bệnh tăng huyết áp - Phòng ngừa &amp; điều trị TB,96,23.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2016, (cm),https://book365.vn/sach/1112390_benh-tang-huyet-ap-phong.html,350 (g)
629cf7ab56a95be487d0093f,Johann Hari,Bìa mềm,SÁCH - Mất Kết Nối (Lost Connections) - Tác giả Johann Hari,400,250.000,Saigon Books,Thế giới,2021,24x15x4 (cm),https://book365.vn/sach/1141144_sach-mat-ket-noi-(lost.html,800 (g)
629cf7ab56a95be487d00943,"Ken Blanchard, Ph D Spencer Johnson, M D",Bìa mềm,Vị Giám Đốc Một Phút,186,58.000,Wiselands,NXB Tổng Hợp TPHCM,2021, (cm),https://book365.vn/sach/1142550_vi-giam-doc-mot-phut.html,200 (g)
629cf7ab56a95be487d00956,TTƯT. LY.DSCKII. Nguyễn Đức Đoàn,Bìa mềm,Vận dụng đông y chữa một số bệnh thường gặp trong gia đình - Tập cuối,236,80.000,Mr.,Y học,2016, (cm),https://book365.vn/sach/480594_van-dung-dong-y-chua-mot.html,100 (g)
629cf7ab56a95be487d00962,Inamori Kazuo - Nguyễn Đỗ An Nhiên dịch,Bìa mềm,Nghĩ thiện - Để cuộc đời và công việc viên mãn,196,70.000,Nhà xuất bản Trẻ,Trẻ,2019, (cm),https://book365.vn/sach/421519_nghi-thien-de-cuoc-doi.html,500 (g)
629cf7ab56a95be487d00968,Phan Văn Trường,Bìa mềm,Một đời thương thuyết,336,135.000,Nhà xuất bản Trẻ,Trẻ,2020, (cm),https://book365.vn/sach/421511_mot-doi-thuong-thuyet.html,500 (g)
629cf7ab56a95be487d00972,"BS. Alice Roberts/ Dịch giả: DS. Lê Quang Toản, BS. Lê Thị Hồng Khánh",Bìa mềm,Atlas Giải phẫu cơ thể người (Hướng dẫn trực quan chính xác),512,680.000,Công ty CP Văn hóa Đông A,Dân trí,2022,Tiếp tục,https://book365.vn/sach/1139895_atlas-giai-phau-co-the-nguoi.html,5000 (g)
629cf7ab56a95be487d00977,GS Makoto Shichida,Bìa mềm,Bí Ẩn Của Não Phải,223,98.000,Wiselands,NXB tổng hợp tp HCM,2019, (cm),https://book365.vn/sach/1142600_bi-an-cua-nao-phai.html,300 (g)
629cf7ab56a95be487d00979,Anagarika Govinda,Bìa mềm,Đường Mây Qua Xứ Tuyết (96),320,96.000,Wiselands,Thế giới,2021, (cm),https://book365.vn/sach/1142638_duong-may-qua-xu-tuyet.html,340 (g)
629cf7ab56a95be487d0097a,Chủ biên: VS.GS.TSKH. Đái Duy Ban - PGS.TS. Trần Nhân Thắng - ThS. Phạm Lê Anh Tuấn,Bìa mềm,Tế bào gốc trong điều trị các bệnh thần kinh: Parkinson và Alzheimer,76,50.000,Mr.,Y học,2020, (cm),https://book365.vn/sach/480588_te-bao-goc-trong-dieu-tri.html,90 (g)
629cf7ab56a95be487d00984,"Tác giả Sobotta/ Ban biên dịch thuộc Bộ môn Giải phẫu học, Khoa Y, Đại học Y dược Thành phố Hồ Chí Minh",Bìa mềm,"Sobotta Atlas giải phẫu người (Đầu, Cổ, Chi trên, Ngực, Bụng, Chậu, Chi dưới)",832,1.100.000,Công ty CP Văn hóa Đông A,Dân trí,2019, (cm),https://book365.vn/sach/483058_sobotta-atlas-giai-phau-nguoi.html,4000 (g)
629cf7ab56a95be487d00987,Margaret Mitchell,Bìa mềm,Combo - Cuốn theo chiều gió 2T - Bìa mềm,688,378.000,Đinh Tị Books,NXB văn học,2021, (cm),https://book365.vn/sach/1118392_combo-cuon-theo-chieu-gio.html,1000 (g)
629cf7ab56a95be487d0098e,Osho,Bìa mềm,OSHO - Sáng Tạo Bừng Cháy Sức Mạnh Bên Trong,240,92.000,Wiselands,NXB Thế Giới,2018, (cm),https://book365.vn/sach/1142730_osho-sang-tao-bung-chay.html,250 (g)
629cf7ab56a95be487d009ca,Đỗ Kim Trung,Bìa mềm,Các món lẩu - Bún đặc sắc miền trung,172,50.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2017, (cm),https://book365.vn/sach/1110628_cac-mon-lau-bun-dac-sac.html,250 (g)
629cf7ab56a95be487d009ce,Shigeaki Hinokara,Bìa mềm,Bí Quyết Trường Thọ của Người Nhật,186,92.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2020, (cm),https://book365.vn/sach/1040081_bi-quyet-truong-tho-cua.html,300 (g)
629cf7ab56a95be487d009da,Dương Thanh Hoài,Bìa mềm,An toàn thực phẩm - Thực phẩm..trong tủ lạnh,32,50.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2021, (cm),https://book365.vn/sach/1112003_an-toan-thuc-pham-thuc.html,200 (g)
629cf7ab56a95be487d009e6,Đặng Kiều Diễm,Bìa mềm,30 món ăn hỗ trợ tăng trưởng trí thông minh,103,105.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ Nữ,2020, (cm),https://book365.vn/sach/428988_30-mon-an-ho-tro-tang-truong.html,300 (g)
629cf7ab56a95be487d009f0,GS.TS. Nguyễn Văn Chương,Bìa mềm,Thực hành lâm sàng thần kinh học - Tập 1: Khám lâm sàng hệ thần kinh,211,60.000,Mr.,Y học,2018, (cm),https://book365.vn/sach/480567_thuc-hanh-lam-sang-than.html,100 (g)
629cf7ab56a95be487d00a00,Trường Đại Học Y Hà Nội - Bộ Môn Giải Phẫu - Chủ Biên: PGS.TS. Trần Sinh Vương,Bìa mềm,Giải phẫu hệ thống (Dùng cho sinh viên cử nhân y học),192,76.000,Mr.,Y học,2020, (cm),https://book365.vn/sach/417643_giai-phau-he-thong-(dung.html,200 (g)
629cf7ab56a95be487d00a02,Jane Austen/ Diệp Minh Tâm,Bìa mềm,Kiêu hãnh và định kiến - bìa mềm,524,99.000,Liên Việt Books,Văn học,2018,"13,5x20,5 (cm)",https://book365.vn/sach/19085_kieu-hanh-va-dinh-kien.html,500 (g)
629cf7ab56a95be487d00a05,Nguyên Phong,Bìa mềm,Hoa Sen Trên Tuyết,224,98.000,Wiselands,NXB Đồng Nai,2016,20x13x1 (cm),https://book365.vn/sach/1142682_hoa-sen-tren-tuyet.html,185 (g)
629cf7ab56a95be487d00a0e,Jeff Keller,Bìa mềm,Thay Thái Độ Đổi Cuộc Đời 3,240,78.000,Wiselands,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/1142760_thay-thai-do-doi-cuoc.html,250 (g)
629cf7ab56a95be487d00a0f,"Jack Canfield, Mark Victor Hansen",Bìa mềm,Tuổi Teen Đáng Giá Bao Nhiêu?,158,68.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2019, (cm),https://book365.vn/sach/1040035_tuoi-teen-dang-gia-bao-nhieu.html,200 (g)
629cf7ab56a95be487d00a34,Matthew Walker,Bìa mềm,Sao chúng ta lại ngủ - Why We Sleep,488,249.000,Hải Đăng Books,Lao Động,2021,23.5x15.5x2 (cm),https://book365.vn/sach/886683_sao-chung-ta-lai-ngu-why.html,800 (g)
629cf7ab56a95be487d00a35,Tavis Smiley,Bìa mềm,Đi Lên Từ Thất Bại,270,95.000,Liên Việt Books,Thanh Hoá,2018,21x13.5x3 (cm),https://book365.vn/sach/910109_di-len-tu-that-bai.html,300 (g)
629cf7ab56a95be487d00a38,Robyn Freedman Spizman,Bìa mềm,Sách Hướng dẫn nói lời cảm ơn,180,25.000,NXB Thông tấn xã Việt Nam,Thông Tấn,2008,19x13x19 (cm),https://book365.vn/sach/834935_sach-huong-dan-noi-loi.html,150 (g)
629cf7ab56a95be487d00a52,Duy Quang,Bìa mềm,Ngữ pháp từ vựng Tiếng Anh dành cho người thi TOEFL,402,129.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Thanh Niên,2015,16x24 (cm),https://book365.vn/sach/132712_ngu-phap-tu-vung-tieng.html,400 (g)
